bike,start_time,end_time,start_st,end_st
161_11,2017-07-04 02:13:24.166735,2017-07-04 02:20:14.289108,285,435
e_3083_1,2017-07-04 02:13:42.851668,2017-07-04 02:21:50.709135,3263,453
315_6,2017-07-04 02:13:55.793572,2017-07-04 02:21:38.473089,345,433
e_3164_1,2017-07-04 02:14:10.416445,2017-07-04 02:15:22.603808,285,335
472_2,2017-07-04 02:14:14.960981,2017-07-04 02:40:27.559524,279,164
3362_1,2017-07-04 02:14:17.248872,2017-07-04 02:23:44.695116,281,450
460_9,2017-07-04 02:14:23.985555,2017-07-04 02:15:58.309398,241,324
e_3236_1,2017-07-04 02:14:40.834267,2017-07-04 02:20:50.725722,3397,143
e_252_1,2017-07-04 02:14:41.635696,2017-07-04 02:18:39.565390,441,3142
e_3155_1,2017-07-04 02:14:43.416642,2017-07-04 02:19:05.212617,251,368
281_8,2017-07-04 02:14:47.030749,2017-07-04 02:20:40.342678,3359,3376
3158_14,2017-07-04 02:14:48.553585,2017-07-04 02:20:23.708628,334,3255
297_13,2017-07-04 02:14:54.245220,2017-07-04 02:21:31.950773,3143,3160
239_9,2017-07-04 02:14:55.503284,2017-07-04 02:16:55.942313,168,435
289_4,2017-07-04 02:14:56.379251,2017-07-04 02:31:48.746284,428,434
e_2000_0,2017-07-04 02:15:01.443057,2017-07-04 02:18:59.104600,487,236
528_19,2017-07-04 02:15:16.464982,2017-07-04 02:18:53.389362,280,383
e_3244_1,2017-07-04 02:15:22.290038,2017-07-04 02:18:50.486727,476,174
e_453_1,2017-07-04 02:15:22.771647,2017-07-04 02:27:31.269988,3141,3443
e_3418_0,2017-07-04 02:15:26.910302,2017-07-04 02:20:45.646955,236,496
495_4,2017-07-04 02:15:30.218022,2017-07-04 02:40:51.645198,3171,426
e_3296_0,2017-07-04 02:15:31.450781,2017-07-04 02:24:44.611002,212,426
321_8,2017-07-04 02:15:34.627545,2017-07-04 02:52:33.187093,396,402
462_9,2017-07-04 02:15:50.374620,2017-07-04 02:22:10.393048,433,473
439_4,2017-07-04 02:15:51.011048,2017-07-04 02:21:50.901855,405,247
476_14,2017-07-04 02:15:52.425630,2017-07-04 02:26:34.813381,523,518
480_4,2017-07-04 02:15:57.983882,2017-07-04 02:33:32.408464,478,426
441_14,2017-07-04 02:15:58.142213,2017-07-04 02:24:06.706435,385,3372
460_9,2017-07-04 02:15:58.309398,2017-07-04 02:19:05.265651,324,241
477_27,2017-07-04 02:15:58.552963,2017-07-04 02:33:47.795584,3223,498
e_146_0,2017-07-04 02:16:16.189937,2017-07-04 02:19:45.604397,327,417
e_150_0,2017-07-04 02:16:25.540715,2017-07-04 02:28:08.402222,173,3141
450_14,2017-07-04 02:16:32.418981,2017-07-04 02:32:04.649451,414,361
161_10,2017-07-04 02:16:34.793694,2017-07-04 02:25:00.403661,334,3263
3421_10,2017-07-04 02:16:49.326390,2017-07-04 02:29:23.846696,3087,366
316_15,2017-07-04 02:16:54.967495,2017-07-04 02:19:47.549252,524,267
450_25,2017-07-04 02:16:57.183477,2017-07-04 02:34:14.511817,276,3260
323_6,2017-07-04 02:17:03.613565,2017-07-04 02:20:47.426489,3068,3074
e_433_1,2017-07-04 02:17:11.149956,2017-07-04 02:24:23.110327,3060,241
405_13,2017-07-04 02:17:14.549596,2017-07-04 02:18:43.257493,509,453
3077_15,2017-07-04 02:17:15.546871,2017-07-04 02:26:42.415464,3263,296
322_10,2017-07-04 02:17:27.301306,2017-07-04 02:19:19.020262,3388,3315
2009_15,2017-07-04 02:17:32.075764,2017-07-04 02:28:59.220782,348,146
361_6,2017-07-04 02:17:34.504429,2017-07-04 02:24:04.143071,3137,3282
417_9,2017-07-04 02:17:39.147203,2017-07-04 02:28:58.830531,3166,3383
3068_0,2017-07-04 02:17:44.861573,2017-07-04 02:19:53.084361,324,241
3161_18,2017-07-04 02:17:51.926261,2017-07-04 02:22:05.349367,519,526
3164_23,2017-07-04 02:17:52.793145,2017-07-04 02:30:40.864376,524,454
3478_20,2017-07-04 02:17:53.600985,2017-07-04 02:23:33.225326,3016,3100
456_0,2017-07-04 02:18:16.978202,2017-07-04 02:23:40.596937,3163,3137
e_3122_0,2017-07-04 02:18:23.352348,2017-07-04 02:28:05.344616,508,168
3293_4,2017-07-04 02:18:27.770834,2017-07-04 02:21:55.454952,3293,3434
409_5,2017-07-04 02:18:55.441473,2017-07-04 02:37:50.744517,412,3049
366_4,2017-07-04 02:19:06.856818,2017-07-04 02:39:25.556344,351,3463
514_24,2017-07-04 02:19:10.312650,2017-07-04 02:31:12.965362,3161,3447
520_18,2017-07-04 02:19:19.090491,2017-07-04 02:42:37.389373,457,3323
e_3141_2,2017-07-04 02:19:29.883061,2017-07-04 02:21:57.632571,448,3236
3368_12,2017-07-04 02:19:31.318784,2017-07-04 02:30:44.457942,331,146
e_3142_1,2017-07-04 02:19:33.024074,2017-07-04 02:30:06.099198,530,168
e_254_1,2017-07-04 02:19:36.586430,2017-07-04 02:27:52.105008,440,487
359_24,2017-07-04 02:19:42.447700,2017-07-04 02:35:25.056638,459,320
3068_0,2017-07-04 02:19:53.084361,2017-07-04 02:21:15.051963,241,324
e_312_0,2017-07-04 02:19:54.136826,2017-07-04 02:23:28.532758,3142,3155
316_11,2017-07-04 02:20:01.839103,2017-07-04 02:25:27.589605,483,3260
3241_0,2017-07-04 02:20:03.166911,2017-07-04 02:33:56.091399,3364,430
3236_13,2017-07-04 02:20:07.591252,2017-07-04 02:47:52.299114,3102,3263
e_3411_0,2017-07-04 02:20:13.740228,2017-07-04 02:24:14.906314,217,232
e_386_1,2017-07-04 02:20:15.753615,2017-07-04 02:35:11.472358,236,532
3338_9,2017-07-04 02:20:34.086135,2017-07-04 02:22:14.070385,484,524
260_9,2017-07-04 02:20:38.716619,2017-07-04 02:31:05.518815,3263,442
e_3233_0,2017-07-04 02:20:50.967339,2017-07-04 02:26:09.854447,525,459
e_508_0,2017-07-04 02:21:03.787859,2017-07-04 02:35:25.250279,473,3085
3068_0,2017-07-04 02:21:15.051963,2017-07-04 02:24:27.138658,324,241
e_401_0,2017-07-04 02:21:16.620888,2017-07-04 02:30:28.406354,426,358
268_1,2017-07-04 02:21:17.304180,2017-07-04 02:28:16.980620,519,474
334_5,2017-07-04 02:21:28.664570,2017-07-04 02:36:19.838564,327,508
3369_13,2017-07-04 02:21:39.325803,2017-07-04 02:31:32.108122,345,128
499_9,2017-07-04 02:21:49.834320,2017-07-04 02:25:02.531795,499,3175
303_6,2017-07-04 02:21:51.891916,2017-07-04 02:37:30.554839,311,368
336_5,2017-07-04 02:22:02.034916,2017-07-04 02:47:52.715174,496,514
499_11,2017-07-04 02:22:02.855922,2017-07-04 02:31:44.981893,315,296
e_3367_0,2017-07-04 02:22:18.964007,2017-07-04 02:26:35.085262,285,445
346_5,2017-07-04 02:22:21.030528,2017-07-04 02:40:47.165696,503,3301
e_3131_1,2017-07-04 02:22:30.409927,2017-07-04 02:29:34.181420,479,513
2023_5,2017-07-04 02:22:31.512842,2017-07-04 02:28:55.563618,2023,3235
426_13,2017-07-04 02:22:34.410643,2017-07-04 02:30:59.153597,379,3224
3536_18,2017-07-04 02:22:36.345777,2017-07-04 02:27:36.915382,505,402
3335_6,2017-07-04 02:22:42.001654,2017-07-04 02:36:40.430977,241,128
e_336_0,2017-07-04 02:22:45.161960,2017-07-04 02:32:48.469742,532,285
3002_9,2017-07-04 02:22:52.534465,2017-07-04 02:28:33.216308,3476,3469
252_6,2017-07-04 02:22:54.197843,2017-07-04 02:30:58.364893,345,459
3357_17,2017-07-04 02:22:59.703639,2017-07-04 02:32:32.144641,474,459
248_10,2017-07-04 02:23:02.007715,2017-07-04 02:41:38.607634,3093,3127
e_3381_0,2017-07-04 02:23:14.534931,2017-07-04 02:29:54.699933,446,253
3289_15,2017-07-04 02:23:17.798934,2017-07-04 02:26:29.485716,3447,3156
523_14,2017-07-04 02:23:20.509047,2017-07-04 02:31:02.213566,3436,327
e_350_0,2017-07-04 02:23:22.314233,2017-07-04 02:26:51.235626,285,3427
3320_10,2017-07-04 02:23:24.102853,2017-07-04 02:27:22.952211,490,526
487_10,2017-07-04 02:23:24.605139,2017-07-04 02:27:56.130919,546,485
280_4,2017-07-04 02:23:28.047709,2017-07-04 02:45:26.307527,3016,309
490_9,2017-07-04 02:23:29.574120,2017-07-04 02:38:45.399801,490,385
3048_9,2017-07-04 02:23:49.318043,2017-07-04 02:31:36.560007,216,217
380_11,2017-07-04 02:23:56.572552,2017-07-04 02:30:03.337717,497,116
301_0,2017-07-04 02:24:01.397328,2017-07-04 02:32:28.253432,466,3235
223_6,2017-07-04 02:24:11.064424,2017-07-04 02:43:42.941998,356,260
e_3155_1,2017-07-04 02:24:11.655821,2017-07-04 02:32:35.631607,368,79
3320_23,2017-07-04 02:24:12.836094,2017-07-04 02:36:57.160040,3158,3445
e_3336_1,2017-07-04 02:24:33.128611,2017-07-04 02:34:26.654209,495,254
383_10,2017-07-04 02:24:35.816840,2017-07-04 02:36:09.073155,168,474
497_7,2017-07-04 02:24:38.407114,2017-07-04 02:31:05.701337,2008,327
3459_6,2017-07-04 02:24:46.256562,2017-07-04 02:28:48.875291,150,403
296_12,2017-07-04 02:24:46.552110,2017-07-04 02:28:08.522424,296,307
e_334_0,2017-07-04 02:24:51.622586,2017-07-04 02:30:11.149156,478,505
2006_0,2017-07-04 02:24:52.331399,2017-07-04 02:30:52.110906,3283,3293
3382_15,2017-07-04 02:24:54.304069,2017-07-04 02:28:42.459011,479,448
e_3146_1,2017-07-04 02:24:55.426288,2017-07-04 02:32:30.198338,3060,324
3164_11,2017-07-04 02:24:56.284340,2017-07-04 02:26:40.998896,3129,3126
458_6,2017-07-04 02:25:00.461075,2017-07-04 02:34:11.101431,281,164
307_5,2017-07-04 02:25:06.427106,2017-07-04 02:47:47.157764,3347,3245
3113_12,2017-07-04 02:25:15.310168,2017-07-04 02:37:19.307761,3409,3319
144_5,2017-07-04 02:25:33.848952,2017-07-04 02:32:54.813536,319,363
3260_7,2017-07-04 02:25:38.086249,2017-07-04 02:36:55.692433,3301,3166
e_3282_1,2017-07-04 02:25:42.352605,2017-07-04 02:33:40.013944,128,3472
3243_5,2017-07-04 02:25:43.117863,2017-07-04 02:34:32.712966,540,3259
3147_5,2017-07-04 02:25:43.790972,2017-07-04 02:38:32.399475,229,356
340_8,2017-07-04 02:26:00.545283,2017-07-04 02:35:50.394512,477,497
e_3323_0,2017-07-04 02:26:05.004661,2017-07-04 02:32:10.647986,3143,3295
383_11,2017-07-04 02:26:10.558627,2017-07-04 02:30:44.274752,301,229
504_13,2017-07-04 02:26:16.016942,2017-07-04 02:35:06.990484,3351,3157
366_14,2017-07-04 02:26:18.767333,2017-07-04 02:30:22.965457,3041,3050
284_6,2017-07-04 02:26:19.843705,2017-07-04 02:37:18.702266,238,297
e_441_1,2017-07-04 02:26:25.155295,2017-07-04 02:33:22.939734,325,128
e_3083_1,2017-07-04 02:26:33.321623,2017-07-04 02:28:18.976639,453,446
546_7,2017-07-04 02:26:34.813480,2017-07-04 02:45:43.769421,426,459
e_3231_1,2017-07-04 02:26:43.414064,2017-07-04 02:29:35.214703,3164,3176
423_5,2017-07-04 02:26:54.415427,2017-07-04 02:37:48.423518,423,509
280_6,2017-07-04 02:27:05.976804,2017-07-04 02:37:52.514075,285,302
416_13,2017-07-04 02:27:19.810918,2017-07-04 02:39:21.352909,366,3416
e_466_1,2017-07-04 02:27:34.556117,2017-07-04 02:34:54.663942,2012,252
439_4,2017-07-04 02:27:53.182838,2017-07-04 02:33:21.485555,247,116
e_345_1,2017-07-04 02:28:21.763797,2017-07-04 02:35:10.938771,247,386
e_2008_0,2017-07-04 02:28:50.080904,2017-07-04 02:38:48.542369,3436,3255
3316_9,2017-07-04 02:28:52.731632,2017-07-04 02:49:34.291014,3316,514
3344_9,2017-07-04 02:28:54.288783,2017-07-04 02:51:55.794134,157,3094
3214_4,2017-07-04 02:29:00.162942,2017-07-04 03:34:44.215072,3185,3267
161_10,2017-07-04 02:29:00.804790,2017-07-04 02:34:58.100606,3263,268
457_1,2017-07-04 02:29:03.247317,2017-07-04 02:37:16.232501,466,237
161_11,2017-07-04 02:29:05.140432,2017-07-04 02:32:57.956040,435,453
396_10,2017-07-04 02:29:05.673822,2017-07-04 02:45:34.376638,281,3177
361_6,2017-07-04 02:29:09.443828,2017-07-04 02:45:00.939704,3282,3168
3420_8,2017-07-04 02:29:12.455389,2017-07-04 02:33:32.760716,3339,3416
3258_1,2017-07-04 02:29:19.285790,2017-07-04 02:32:10.711886,3258,494
e_3145_0,2017-07-04 02:29:20.278958,2017-07-04 02:31:16.236918,3093,3016
116_12,2017-07-04 02:29:37.555867,2017-07-04 02:42:42.062914,116,490
417_2,2017-07-04 02:29:38.759579,2017-07-04 03:04:41.535827,217,173
3061_5,2017-07-04 02:29:45.138908,2017-07-04 02:35:08.911140,401,3435
3416_12,2017-07-04 02:30:00.970881,2017-07-04 02:37:38.719120,127,328
513_7,2017-07-04 02:30:01.878685,2017-07-04 02:35:43.720545,3435,229
3235_15,2017-07-04 02:30:10.738911,2017-07-04 02:36:45.306795,400,350
e_3107_0,2017-07-04 02:30:11.804008,2017-07-04 02:38:43.514708,3164,490
3170_8,2017-07-04 02:30:11.835852,2017-07-04 02:39:49.406203,442,505
2006_19,2017-07-04 02:30:20.030386,2017-07-04 02:39:41.961151,3373,3308
2002_3,2017-07-04 02:30:23.998286,2017-07-04 02:44:09.918032,530,522
e_3351_0,2017-07-04 02:30:51.942454,2017-07-04 02:44:22.535874,501,426
3289_15,2017-07-04 02:31:00.181631,2017-07-04 02:40:15.545477,3156,2022
306_5,2017-07-04 02:31:05.585201,2017-07-04 02:39:05.807015,82,531
e_304_1,2017-07-04 02:31:11.516711,2017-07-04 02:42:40.679739,3169,3383
e_351_0,2017-07-04 02:31:12.303885,2017-07-04 02:45:18.704147,394,315
e_3461_1,2017-07-04 02:31:27.129089,2017-07-04 02:38:01.427941,3255,515
3387_9,2017-07-04 02:31:30.742232,2017-07-04 02:39:34.518906,497,284
3175_15,2017-07-04 02:31:42.970687,2017-07-04 02:39:58.553195,513,523
3361_9,2017-07-04 02:31:56.591689,2017-07-04 02:35:42.347451,406,418
3068_3,2017-07-04 02:31:59.561447,2017-07-04 02:35:17.805529,364,372
405_13,2017-07-04 02:31:59.856687,2017-07-04 02:38:10.963919,453,448
e_3100_1,2017-07-04 02:32:17.426943,2017-07-04 02:37:54.832959,513,479
e_317_0,2017-07-04 02:32:28.430649,2017-07-04 02:34:31.348085,459,470
e_516_0,2017-07-04 02:32:32.108269,2017-07-04 02:48:49.008635,501,3288
3310_9,2017-07-04 02:32:51.603948,2017-07-04 02:41:37.404197,492,3443
527_10,2017-07-04 02:32:58.566447,2017-07-04 02:36:14.435734,426,79
e_531_1,2017-07-04 02:33:14.146322,2017-07-04 02:35:58.556044,437,3241
195_21,2017-07-04 02:33:17.238926,2017-07-04 03:07:22.273127,195,3077
268_1,2017-07-04 02:33:34.808351,2017-07-04 02:37:16.079154,474,482
252_10,2017-07-04 02:33:39.868279,2017-07-04 03:03:14.244605,3173,360
e_3333_0,2017-07-04 02:33:42.469585,2017-07-04 02:38:55.035559,3333,3382
3064_4,2017-07-04 02:33:53.784914,2017-07-04 02:39:12.468490,503,237
e_3164_2,2017-07-04 02:33:53.941223,2017-07-04 02:37:56.989871,3158,3173
3142_18,2017-07-04 02:33:56.037693,2017-07-04 02:40:49.719847,346,3256
415_19,2017-07-04 02:33:58.576134,2017-07-04 02:36:15.115344,517,3235
386_4,2017-07-04 02:34:00.064085,2017-07-04 02:41:32.615240,386,312
e_3103_1,2017-07-04 02:34:10.762000,2017-07-04 02:39:34.710728,537,434
406_6,2017-07-04 02:34:11.611896,2017-07-04 03:02:55.746667,315,545
3338_9,2017-07-04 02:34:12.995891,2017-07-04 02:46:31.401941,524,405
301_1,2017-07-04 02:34:16.177352,2017-07-04 02:41:16.658949,3236,499
e_296_1,2017-07-04 02:34:27.968793,2017-07-04 02:41:01.249678,167,403
499_14,2017-07-04 02:34:28.047735,2017-07-04 02:48:23.156286,415,401
e_426_0,2017-07-04 02:34:29.294880,2017-07-04 02:56:31.371423,532,349
252_11,2017-07-04 02:34:32.742873,2017-07-04 02:50:35.637177,2010,433
484_19,2017-07-04 02:34:42.620866,2017-07-04 03:06:53.705701,323,434
e_3173_0,2017-07-04 02:34:44.392022,2017-07-04 02:41:28.146688,3167,3350
518_1,2017-07-04 02:34:48.476684,2017-07-04 02:42:38.235349,3359,3164
400_7,2017-07-04 02:35:14.330745,2017-07-04 02:43:18.980216,495,359
e_3256_0,2017-07-04 02:35:23.853019,2017-07-04 02:49:34.309669,527,304
e_508_0,2017-07-04 02:35:25.250279,2017-07-04 02:37:00.990314,3085,539
519_20,2017-07-04 02:35:27.774688,2017-07-04 02:46:38.819279,502,426
519_24,2017-07-04 02:35:31.894400,2017-07-04 02:41:37.619976,466,253
e_3366_1,2017-07-04 02:35:34.684955,2017-07-04 02:40:34.525006,402,368
3350_19,2017-07-04 02:35:51.730197,2017-07-04 02:47:07.428201,360,327
e_3123_0,2017-07-04 02:35:53.769056,2017-07-04 02:49:29.890582,458,3175
195_20,2017-07-04 02:35:56.393543,2017-07-04 02:39:55.009079,195,279
315_0,2017-07-04 02:35:56.630901,2017-07-04 02:43:54.978644,456,484
3254_4,2017-07-04 02:36:04.807495,2017-07-04 02:47:41.472438,3182,3479
216_3,2017-07-04 02:36:07.127627,2017-07-04 02:39:57.014483,216,217
257_12,2017-07-04 02:36:33.084935,2017-07-04 02:42:26.667524,3164,3170
e_357_0,2017-07-04 02:36:37.722296,2017-07-04 02:52:15.600182,3258,2008
e_3474_0,2017-07-04 02:36:37.896038,2017-07-04 02:45:23.518723,3224,328
e_379_1,2017-07-04 02:36:39.397982,2017-07-04 02:40:21.516904,540,466
e_508_0,2017-07-04 02:37:00.990314,2017-07-04 02:37:51.652621,539,3093
e_3479_1,2017-07-04 02:37:04.758666,2017-07-04 02:47:20.651426,3182,3254
e_490_1,2017-07-04 02:37:16.334992,2017-07-04 02:44:27.365233,531,417
216_2,2017-07-04 02:37:21.462121,2017-07-04 02:57:18.963545,216,473
e_72_0,2017-07-04 02:37:26.183922,2017-07-04 02:41:43.827030,340,259
3320_22,2017-07-04 02:37:29.483750,2017-07-04 02:53:00.221538,311,3083
e_3346_0,2017-07-04 02:37:29.646315,2017-07-04 02:46:54.601774,3429,398
281_5,2017-07-04 02:37:36.865696,2017-07-04 02:44:31.787763,3168,3323
e_3173_1,2017-07-04 02:37:37.249944,2017-07-04 02:41:00.064355,3402,3386
e_3143_0,2017-07-04 02:37:37.420168,2017-07-04 02:50:36.657446,3374,3165
e_83_0,2017-07-04 02:37:50.259787,2017-07-04 02:40:23.730315,337,427
e_224_1,2017-07-04 02:37:58.547379,2017-07-04 02:46:44.595738,3155,346
e_3322_0,2017-07-04 02:38:21.786689,2017-07-04 02:49:48.552642,417,3428
3150_20,2017-07-04 02:38:23.971571,2017-07-04 02:44:07.869507,422,3175
490_8,2017-07-04 02:38:31.636100,2017-07-04 02:45:32.760479,490,458
3293_4,2017-07-04 02:38:41.379921,2017-07-04 02:45:52.285313,3434,3145
e_470_1,2017-07-04 02:38:45.898576,2017-07-04 02:47:11.644029,3175,458
3362_0,2017-07-04 02:39:12.738378,2017-07-04 02:47:30.332525,3431,545
3258_1,2017-07-04 02:39:14.303901,2017-07-04 02:42:47.773032,494,284
e_3462_0,2017-07-04 02:39:14.935360,2017-07-04 02:52:46.822471,281,280
144_5,2017-07-04 02:39:25.594077,2017-07-04 02:50:53.522326,363,380
e_195_1,2017-07-04 02:39:29.119771,2017-07-04 02:43:20.140887,476,518
e_195_0,2017-07-04 02:39:41.730468,2017-07-04 02:45:07.357431,498,527
239_9,2017-07-04 02:39:57.843136,2017-07-04 02:45:05.173180,435,405
284_10,2017-07-04 02:39:58.210508,2017-07-04 02:45:35.276916,377,127
267_2,2017-07-04 02:40:01.108496,2017-07-04 02:52:27.601959,3238,3226
514_23,2017-07-04 02:40:09.241983,2017-07-04 02:52:51.823403,492,3431
3068_7,2017-07-04 02:40:28.171283,2017-07-04 02:55:11.928429,426,459
293_24,2017-07-04 02:40:30.181702,2017-07-04 03:02:20.267040,3427,492
257_15,2017-07-04 02:40:47.549571,2017-07-04 02:47:08.146902,441,3141
327_13,2017-07-04 02:40:48.782193,2017-07-04 02:46:55.609632,173,484
322_6,2017-07-04 02:40:57.779838,2017-07-04 02:44:23.591718,167,546
e_3173_1,2017-07-04 02:41:00.064355,2017-07-04 02:41:49.729489,3386,3382
495_4,2017-07-04 02:41:18.079873,2017-07-04 03:08:04.061263,426,3016
3238_4,2017-07-04 02:41:22.944199,2017-07-04 02:57:59.146792,3314,3458
261_6,2017-07-04 02:41:33.134297,2017-07-04 03:08:52.236365,3002,3300
e_3358_0,2017-07-04 02:41:35.462604,2017-07-04 02:49:57.077150,3282,281
301_1,2017-07-04 02:41:49.514133,2017-07-04 02:48:10.738791,499,3132
359_24,2017-07-04 02:42:02.058752,2017-07-04 02:49:15.432107,320,3002
e_3467_1,2017-07-04 02:42:03.167505,2017-07-04 02:47:50.065202,3409,3429
e_128_1,2017-07-04 02:42:10.432615,2017-07-04 02:50:21.241453,474,495
546_8,2017-07-04 02:42:18.428362,2017-07-04 02:54:05.555723,520,3360
518_0,2017-07-04 02:42:24.122754,2017-07-04 03:03:40.542273,492,499
3308_6,2017-07-04 02:42:28.070438,2017-07-04 02:54:32.169617,3397,2000
504_13,2017-07-04 02:42:28.815191,2017-07-04 02:46:01.376400,3157,3290
462_9,2017-07-04 02:42:50.984877,2017-07-04 02:46:19.617831,473,265
3052_5,2017-07-04 02:42:57.806236,2017-07-04 02:48:32.947715,3390,3309
3362_9,2017-07-04 02:43:00.782487,2017-07-04 02:47:11.956390,251,348
e_490_2,2017-07-04 02:43:08.227784,2017-07-04 02:52:02.926763,458,127
340_8,2017-07-04 02:43:24.323920,2017-07-04 02:49:39.228559,497,229
e_307_0,2017-07-04 02:43:31.035870,2017-07-04 03:00:38.095332,426,514
260_5,2017-07-04 02:43:32.341357,2017-07-04 02:59:01.118729,387,474
504_1,2017-07-04 02:43:36.554350,2017-07-04 02:50:45.661244,530,508
e_479_1,2017-07-04 02:43:47.714736,2017-07-04 03:00:52.117150,459,195
518_1,2017-07-04 02:43:48.771022,2017-07-04 02:51:02.905977,3164,477
3362_1,2017-07-04 02:43:49.563427,2017-07-04 02:50:17.553040,450,379
e_343_0,2017-07-04 02:43:51.519065,2017-07-04 02:52:57.697609,3162,3443
315_0,2017-07-04 02:43:54.978644,2017-07-04 02:46:53.195442,484,524
3249_3,2017-07-04 02:43:58.375082,2017-07-04 02:47:24.520321,3438,3140
3002_5,2017-07-04 02:44:00.459292,2017-07-04 02:46:54.155067,492,267
e_341_0,2017-07-04 02:44:05.463763,2017-07-04 02:51:47.954918,3143,520
3170_13,2017-07-04 02:44:14.520138,2017-07-04 02:49:43.352645,363,309
284_5,2017-07-04 02:44:21.633993,2017-07-04 02:54:32.830507,3441,3428
3071_5,2017-07-04 02:44:56.976496,2017-07-04 02:55:43.933373,3067,3083
e_460_0,2017-07-04 02:45:06.760719,2017-07-04 02:48:33.740424,529,3443
195_20,2017-07-04 02:45:11.120182,2017-07-04 02:49:11.729455,279,308
3137_10,2017-07-04 02:45:14.323588,2017-07-04 03:05:38.519050,455,279
e_3474_0,2017-07-04 02:45:23.518723,2017-07-04 02:47:01.691994,328,377
405_14,2017-07-04 02:45:33.252328,2017-07-04 02:49:25.059249,293,326
387_4,2017-07-04 02:45:48.792453,2017-07-04 02:52:52.413534,3263,168
e_281_0,2017-07-04 02:45:53.731832,2017-07-04 02:57:03.986254,3305,503
3372_9,2017-07-04 02:45:53.906723,2017-07-04 03:04:53.610147,3078,319
3158_14,2017-07-04 02:45:58.396446,2017-07-04 02:58:35.404306,3255,504
2002_3,2017-07-04 02:46:10.891838,2017-07-04 02:48:13.020988,522,228
402_19,2017-07-04 02:46:18.433355,2017-07-04 03:01:25.456314,3142,173
e_3080_0,2017-07-04 02:46:19.567677,2017-07-04 03:05:05.245393,3126,532
e_3379_1,2017-07-04 02:46:21.886198,2017-07-04 02:59:46.349061,469,445
3202_5,2017-07-04 02:46:22.652377,2017-07-04 03:40:59.542777,3214,3275
e_3151_0,2017-07-04 02:46:29.058643,2017-07-04 02:57:29.557660,522,152
e_3140_2,2017-07-04 02:46:35.994401,2017-07-04 02:49:17.412269,3171,3161
327_13,2017-07-04 02:46:55.609632,2017-07-04 02:49:47.546932,484,524
402_15,2017-07-04 02:46:57.048526,2017-07-04 03:06:17.906315,456,174
e_3375_0,2017-07-04 02:47:06.096853,2017-07-04 02:59:37.448555,2000,3263
e_232_0,2017-07-04 02:47:19.574194,2017-07-04 02:49:59.827347,546,3431
3107_19,2017-07-04 02:47:31.043140,2017-07-04 02:53:43.015291,251,150
355_21,2017-07-04 02:47:37.182685,2017-07-04 02:51:45.816151,519,527
e_517_2,2017-07-04 02:47:40.661811,2017-07-04 02:49:47.841181,3428,453
402_6,2017-07-04 02:47:43.840611,2017-07-04 03:06:20.606005,228,433
527_14,2017-07-04 02:47:47.563707,2017-07-04 02:52:03.490431,355,330
3131_0,2017-07-04 02:47:50.399436,2017-07-04 02:50:24.119651,3131,3141
527_10,2017-07-04 02:48:36.735822,2017-07-04 02:53:24.865273,79,309
e_3293_0,2017-07-04 02:48:53.099157,2017-07-04 02:52:56.172106,379,485
e_3257_1,2017-07-04 02:48:55.998231,2017-07-04 02:55:55.853226,457,3289
326_4,2017-07-04 02:48:58.047977,2017-07-04 02:59:47.451479,517,529
3341_11,2017-07-04 02:49:14.300627,2017-07-04 03:21:08.681255,3374,499
265_13,2017-07-04 02:49:26.798787,2017-07-04 03:01:16.900477,525,336
436_6,2017-07-04 02:49:36.401652,2017-07-04 02:58:30.011781,396,409
315_0,2017-07-04 02:49:43.271350,2017-07-04 02:54:17.691934,524,3443
519_20,2017-07-04 02:50:11.313989,2017-07-04 03:10:33.094618,426,212
e_3047_0,2017-07-04 02:50:19.584060,2017-07-04 03:00:05.561422,353,3300
e_72_0,2017-07-04 02:50:30.546717,2017-07-04 02:52:09.733876,259,315
3351_2,2017-07-04 02:50:35.254111,2017-07-04 03:02:55.788473,3351,3140
398_9,2017-07-04 02:50:58.375802,2017-07-04 03:12:35.742007,3402,3435
e_3137_0,2017-07-04 02:50:59.677174,2017-07-04 03:03:56.331821,3255,377
e_3552_0,2017-07-04 02:51:00.372131,2017-07-04 02:55:58.449514,2021,508
3338_9,2017-07-04 02:51:15.925868,2017-07-04 02:59:05.759736,405,3256
e_3476_1,2017-07-04 02:51:21.721760,2017-07-04 02:52:36.726736,382,3244
e_3158_1,2017-07-04 02:51:25.552743,2017-07-04 02:58:13.306285,467,3432
3236_13,2017-07-04 02:51:54.693349,2017-07-04 02:58:08.743622,3263,284
e_326_0,2017-07-04 02:51:55.506417,2017-07-04 02:56:36.003581,501,267
e_3134_0,2017-07-04 02:52:00.937619,2017-07-04 03:08:43.132334,532,281
e_500_1,2017-07-04 02:52:01.131603,2017-07-04 02:59:04.788325,265,336
3199_0,2017-07-04 02:52:02.233436,2017-07-04 03:00:24.347534,3458,465
2023_10,2017-07-04 02:52:04.785136,2017-07-04 03:20:52.941246,3314,519
e_3243_0,2017-07-04 02:52:08.398737,2017-07-04 02:58:18.121203,355,336
e_72_0,2017-07-04 02:52:09.733876,2017-07-04 02:54:00.929809,315,337
3466_10,2017-07-04 02:52:09.837136,2017-07-04 03:02:14.054994,466,519
e_3427_1,2017-07-04 02:52:11.349947,2017-07-04 02:55:03.353671,342,341
